0,1,2
18,105,70
16,100,64
14,94,57
13,89,53
11,85,48
11,83,46
12,76,41
13,74,40
12,72,36
13,69,34
14,66,30
15,62,26
15,59,24
16,57,23
16,60,25
16,57,23
13,53,19
11,48,15
9,44,12
9,42,11
12,43,12
14,43,13
14,52,13
15,53,14
15,53,14
10,71,27
11,72,28
11,72,28
12,75,30
11,77,31
12,78,32
12,80,33
12,80,33
10,81,37
10,81,37
11,82,38
11,84,39
10,86,40
12,88,42
11,88,42
12,89,43
14,92,44
15,92,50
16,91,58
18,91,62
20,94,61
24,97,52
25,100,41
26,103,33
35,115,42
37,119,45
41,123,49
43,127,52
42,128,53
40,126,53
36,124,50
34,122,48
10,107,53
21,118,67
25,120,78
17,111,75
7,101,67
7,101,65
13,108,66
18,113,69
18,117,70
18,117,70
19,118,71
20,119,72
21,120,73
21,120,73
22,121,74
22,121,74
26,125,79
25,124,77
24,122,71
23,121,64
23,119,56
22,117,51
20,116,45
21,114,43
92,143,25
130,156,33
164,157,27
174,147,16
168,150,26
142,157,52
87,147,61
34,124,50
29,141,93
37,147,102
48,155,113
56,161,121
62,164,127
69,169,135
80,177,146
87,183,155
88,182,168
93,185,172
101,189,177
110,193,183
116,195,189
122,197,192
125,196,192
126,195,192
141,202,207
140,204,206
142,206,205
136,203,196
134,205,191
137,212,192
123,203,178
128,211,183
94,186,101
24,113,19
16,102,0
54,135,14
54,135,4
52,133,2
54,136,8
37,119,0
54,153,63
117,224,154
94,207,163
100,209,178
103,203,167
98,194,148
94,197,141
89,201,142
71,179,119
69,177,115
66,175,108
62,171,103
58,169,93
54,165,88
51,163,81
49,161,77
39,147,71
38,142,55
36,133,38
47,129,44
48,108,46
14,55,15
0,24,0
24,41,9
26,53,2
47,91,4
40,97,3
18,72,10
18,64,15
21,71,0
15,77,0
13,86,7
15,72,1
13,65,0
48,92,15
30,63,0
24,52,0
37,63,0
47,78,0
95,130,36
11,0,9
38,22,32
17,12,8
14,23,2
0,21,0
32,93,26
17,102,17
4,104,8
26,110,48
24,110,47
22,110,50
23,112,56
27,117,65
32,124,75
38,131,84
40,136,90
47,150,105
49,152,109
50,155,114
52,158,118
54,163,124
56,166,129
58,170,134
60,171,138
75,182,154
75,182,154
76,183,157
77,183,161
78,184,164
79,184,167
80,185,170
80,185,171
83,189,169
84,189,172
87,192,175
90,195,180
93,198,183
96,201,187
99,204,190
100,204,193
91,199,184
90,198,183
90,198,183
90,198,183
90,198,183
90,198,183
90,198,183
90,198,183
82,187,173
81,189,176
81,191,178
83,194,177
86,195,172
90,193,163
92,190,151
94,187,143
119,191,143
132,189,136
145,191,129
142,194,122
113,189,114
78,179,111
61,176,121
58,177,135
53,179,132
53,178,134
53,178,134
53,178,136
52,177,137
52,176,139
51,175,139
51,175,139
62,182,147
62,182,147
62,182,147
61,181,146
61,181,146
61,181,146
60,180,145
60,180,145
58,172,139
58,172,139
57,171,138
56,170,137
55,169,136
53,167,134
53,167,134
52,166,133
52,168,133
52,168,133
52,168,133
51,167,132
50,166,131
49,165,130
49,165,130
48,164,129
49,158,126
49,158,126
47,156,124
46,155,123
44,153,121
43,152,120
42,151,119
41,150,118
38,146,114
37,145,113
37,142,111
34,139,106
32,136,101
32,133,99
30,132,95
28,130,93
20,115,81
18,114,77
18,109,74
17,104,69
14,98,62
13,93,58
12,89,53
11,87,51
11,75,40
10,74,39
13,73,37
14,70,35
16,68,32
18,65,29
18,64,28
19,63,28
14,60,23
12,58,21
9,53,17
7,49,13
7,44,10
8,43,10
9,43,10
12,43,11
12,55,10
13,56,11
13,56,11
11,72,28
10,73,28
11,74,29
10,76,30
11,77,31
12,80,33
11,80,33
12,81,34
11,82,38
10,83,38
11,84,39
10,86,40
11,87,41
11,88,42
11,90,43
12,91,44
16,95,47
14,91,47
10,86,48
10,84,49
17,90,47
28,101,45
40,113,40
47,122,39
56,127,21
54,125,19
50,123,16
49,122,15
47,123,14
50,128,18
54,132,22
55,135,24
29,121,48
29,121,58
27,119,68
24,116,77
20,114,80
21,116,82
26,124,83
31,130,84
16,122,76
16,122,76
17,123,77
17,123,77
18,124,78
19,125,79
20,126,80
20,126,80
26,129,86
27,128,84
26,128,80
25,128,73
26,127,69
25,127,62
26,127,59
25,126,56
100,156,45
136,167,50
167,163,40
174,150,26
169,152,36
148,164,66
100,158,81
51,140,74
50,156,116
57,163,125
68,169,135
75,174,143
82,176,150
90,179,157
100,187,168
107,194,175
99,186,178
103,188,181
111,194,186
119,198,192
127,202,197
132,203,199
134,203,200
136,202,200
138,213,209
130,207,201
128,208,195
120,205,186
112,202,176
105,196,163
105,199,162
113,208,166
66,160,38
41,132,5
55,141,8
66,149,9
46,125,0
56,136,0
78,160,14
66,149,5
44,133,39
116,216,144
89,199,154
88,197,166
96,197,163
96,193,148
89,192,136
81,191,130
85,193,133
82,190,128
76,185,118
69,178,110
61,172,96
53,164,87
47,159,77
44,156,72
39,152,60
23,128,33
44,135,42
62,134,60
26,76,27
0,18,0
0,18,0
20,40,3
27,55,6
44,87,5
38,91,3
16,61,6
9,46,5
15,55,0
18,70,0
18,80,13
36,79,23
14,56,0
43,83,10
24,57,0
27,56,0
49,78,12
54,85,5
94,128,34
0,5,0
8,21,11
11,25,8
19,39,12
7,39,0
24,74,21
22,91,26
28,105,33
6,85,19
10,89,24
16,96,33
21,102,43
22,107,50
21,108,55
20,108,58
19,107,57
36,134,87
37,136,90
39,140,96
43,146,103
45,152,110
48,157,116
50,162,122
52,164,126
69,177,145
70,178,146
71,178,148
73,180,154
75,181,158
76,182,160
78,184,164
78,183,166
82,188,168
82,187,170
81,186,169
81,186,171
81,186,171
80,185,171
80,185,171
80,184,173
82,188,174
83,189,175
83,189,175
83,189,175
84,190,176
84,190,176
85,191,177
85,191,177
88,192,183
98,202,193
106,212,202
105,211,199
97,202,187
93,195,174
98,196,171
106,200,173
73,207,210
93,208,205
109,203,187
104,195,162
89,192,147
78,196,148
70,195,151
67,191,154
67,188,153
67,188,153
66,187,154
65,186,153
64,185,152
63,184,153
62,183,152
61,182,151
60,177,148
60,177,148
60,177,148
59,176,147
59,176,147
58,175,146
58,175,146
58,175,146
67,177,148
66,176,147
65,175,146
64,174,145
63,173,144
62,172,143
61,171,142
60,170,141
57,172,139
57,172,139
56,171,138
56,171,138
55,170,137
54,169,136
53,168,135
53,168,135
53,164,132
52,163,131
51,162,130
50,161,129
48,159,127
47,158,126
45,156,124
45,156,124
38,147,118
37,146,115
35,144,113
33,141,109
32,137,106
30,135,102
29,133,98
28,132,97
22,122,88
21,121,87
20,115,81
19,110,77
18,105,71
15,99,65
14,95,62
13,93,58
13,81,44
12,80,43
13,77,40
15,75,39
17,73,36
19,71,33
19,69,32
20,67,31
12,63,22
12,60,20
9,55,16
6,51,12
6,46,9
7,45,8
9,45,9
10,46,10
9,52,7
7,53,7
8,54,8
10,73,28
11,74,29
9,75,29
11,77,31
11,79,32
11,80,33
12,81,34
12,81,34
11,84,39
11,84,39
10,86,40
11,87,41
11,88,42
11,90,43
12,91,44
13,92,45
10,89,42
11,90,43
13,91,43
20,94,41
26,100,37
35,109,34
42,116,29
47,120,28
46,111,0
46,111,0
44,112,0
43,113,0
44,114,0
44,116,0
45,117,0
44,119,0
47,131,37
35,118,36
28,112,50
28,115,70
26,117,82
19,114,80
20,120,82
28,131,88
21,128,86
21,128,86
22,129,87
23,130,88
23,130,88
24,131,89
25,132,90
25,132,90
25,129,92
26,131,91
27,132,89
28,134,88
29,135,86
30,137,83
31,139,81
32,140,82
48,138,74
83,156,85
116,164,88
126,158,82
122,158,88
108,163,108
81,163,123
53,156,127
76,170,144
82,176,152
90,182,161
96,185,167
102,186,171
107,189,177
115,195,186
121,200,194
117,196,191
120,199,194
126,203,197
130,207,201
134,209,202
135,211,201
136,209,200
135,208,199
120,207,188
109,201,178
102,198,170
99,199,165
93,195,155
84,185,141
101,200,153
84,182,133
36,101,17
43,107,23
40,100,14
43,99,12
52,106,18
41,97,6
36,95,1
58,119,24
54,125,45
121,205,143
104,202,161
85,189,156
95,195,157
101,199,152
93,196,141
77,189,131
85,193,133
83,191,129
78,187,120
72,181,113
65,176,100
59,170,93
54,166,84
52,164,80
39,154,53
38,139,47
47,129,55
25,82,41
0,17,2
0,18,9
25,50,29
17,45,7
23,55,6
40,83,3
38,85,4
16,52,6
5,28,2
13,36,0
21,56,0
19,65,18
32,58,23
15,43,0
74,104,42
23,54,0
34,64,0
39,72,3
56,91,7
81,118,22
0,13,0
0,25,0
10,36,9
13,38,8
11,42,8
14,57,14
17,71,22
16,79,26
16,87,21
17,89,23
17,91,28
19,94,35
19,98,41
19,99,46
18,101,49
19,101,52
23,112,64
23,115,68
27,120,75
30,127,82
33,136,91
37,142,101
39,148,107
40,151,109
53,161,125
55,163,127
59,167,133
64,171,141
69,176,148
74,181,155
78,184,161
80,186,164
82,188,168
82,187,170
81,186,169
80,185,170
79,184,169
79,184,170
78,183,169
78,182,171
79,184,170
80,185,171
83,188,174
86,191,177
89,194,180
92,197,183
94,199,185
95,200,186
98,200,189
100,202,191
101,203,192
101,203,190
102,202,190
105,203,190
110,206,192
114,210,196
70,190,178
91,197,185
105,197,184
101,194,175
91,199,173
90,211,180
85,209,181
78,200,175
82,196,171
82,196,171
80,194,169
79,193,168
77,191,166
75,189,164
74,188,163
73,187,162
72,186,161
72,186,161
72,186,161
71,185,160
71,185,160
71,185,160
70,184,159
70,184,159
62,172,147
62,172,147
61,171,146
60,170,145
59,169,144
57,167,142
56,166,141
56,166,141
52,167,136
51,166,135
51,166,135
50,165,134
49,164,133
48,163,132
48,163,132
47,162,131
52,162,133
52,162,133
50,160,131
49,159,130
47,157,128
46,156,127
45,155,126
44,154,125
38,151,123
39,149,122
37,147,118
35,144,115
32,141,110
31,139,107
31,136,105
30,135,102
26,130,97
24,128,95
24,124,90
23,118,86
21,112,79
20,107,73
18,103,70
17,101,68
15,91,52
15,90,51
16,87,47
16,84,45
18,80,41
17,78,37
18,74,35
18,73,34
14,67,25
12,63,22
10,58,18
7,53,14
6,51,12
7,49,11
9,49,12
12,50,13
6,48,8
7,49,9
7,49,9
10,73,28
9,75,29
10,76,30
10,78,31
10,79,32
11,80,33
10,82,34
11,83,35
11,84,39
10,86,40
11,87,41
11,88,42
11,90,43
12,91,44
11,93,45
11,93,45
6,87,44
13,93,42
22,102,39
32,110,34
38,114,26
38,113,18
35,109,10
34,106,6
38,105,0
41,110,1
45,115,3
47,120,5
47,122,4
45,120,1
39,117,0
37,115,0
41,113,1
41,115,18
55,131,57
67,147,96
47,135,97
15,112,77
13,117,80
34,143,102
28,138,101
28,138,101
28,138,101
29,139,102
30,140,103
31,141,104
31,141,104
32,142,105
33,138,105
35,141,105
37,143,107
39,148,109
43,152,111
46,155,114
48,159,116
49,160,117
47,155,129
57,158,128
65,155,120
68,150,112
70,149,117
77,161,137
84,174,162
88,183,177
100,180,167
105,185,174
111,191,182
116,193,187
116,192,188
118,194,194
125,199,202
131,205,208
135,205,203
135,207,203
136,208,204
134,209,202
131,208,198
125,205,192
120,203,187
118,201,183
107,198,165
101,197,160
85,186,146
86,189,144
85,189,140
81,179,130
102,194,143
36,124,74
0,8,0
0,16,0
0,7,0
0,5,0
0,10,0
0,7,0
0,10,0
25,53,30
32,81,25
111,179,132
135,222,187
102,202,166
106,205,161
106,206,154
99,203,152
86,198,148
82,190,130
80,188,126
77,186,119
74,183,115
70,181,105
66,177,100
63,175,93
62,174,90
47,156,63
62,156,82
58,126,89
21,64,70
11,36,67
50,71,100
60,89,87
21,55,28
14,51,0
34,78,0
40,84,7
23,49,14
9,17,4
14,20,0
20,37,1
16,42,17
17,28,14
5,20,0
82,104,55
35,63,4
32,64,1
26,64,0
46,89,0
86,131,28
0,10,0
6,20,5
14,27,9
20,36,10
19,45,10
20,59,15
15,68,16
10,71,14
20,86,22
18,84,20
14,82,21
12,83,25
12,85,30
16,90,39
20,96,47
23,101,53
16,100,51
19,103,54
21,109,61
25,117,70
29,126,81
33,134,90
36,141,98
38,145,103
44,153,112
46,155,116
50,158,122
56,164,130
62,169,139
67,174,146
71,178,152
73,180,154
70,176,156
71,176,159
74,179,162
76,181,166
80,185,170
82,187,173
85,190,176
86,190,179
91,193,180
92,194,181
93,195,182
96,198,185
98,200,187
100,202,189
102,204,191
102,204,191
97,199,186
91,193,180
89,189,177
96,194,181
106,203,192
112,209,200
109,206,199
104,201,194
108,207,178
116,205,185
122,204,192
115,205,196
107,208,200
101,209,196
100,202,188
102,196,180
95,201,187
94,200,186
92,199,183
90,197,181
88,195,179
86,193,175
84,191,173
83,190,172
70,184,161
70,184,161
70,184,161
69,183,160
69,183,160
68,182,159
68,182,159
68,182,159
75,183,160
74,182,159
73,181,158
72,180,157
71,179,156
70,178,155
69,177,154
68,176,153
62,177,148
62,177,148
61,176,147
60,175,146
59,174,145
59,174,145
58,173,144
58,173,144
54,167,139
53,166,138
52,165,137
50,163,135
49,162,134
47,160,132
46,159,131
45,158,130
43,157,131
43,155,130
41,154,126
40,150,123
37,147,118
36,145,114
35,142,112
34,142,110
29,137,105
30,135,104
27,131,98
26,125,94
25,120,88
23,114,81
23,110,78
23,108,77
19,102,60
19,100,59
18,96,54
17,92,51
16,87,45
16,83,40
17,79,38
15,77,36
15,71,26
15,68,24
12,63,20
10,58,16
8,55,13
10,52,12
12,53,13
13,54,14
10,48,11
8,48,11
9,49,12
9,75,29
9,75,29
10,76,30
10,78,31
10,79,32
11,80,33
10,82,34
11,83,35
10,86,40
10,86,40
11,87,41
11,88,42
11,90,43
12,91,44
11,93,45
12,94,46
19,100,59
22,102,49
25,107,33
29,110,17
32,111,6
33,109,1
34,107,0
34,105,3
35,110,19
34,109,18
32,107,14
30,107,11
29,109,10
32,113,10
33,116,12
35,118,12
68,132,9
36,102,0
38,110,28
87,164,108
116,202,163
89,186,151
45,151,115
23,133,94
34,145,112
35,146,113
35,146,113
36,147,114
37,148,115
37,148,115
38,149,116
38,149,116
44,152,120
46,154,122
50,158,126
54,163,131
59,168,136
63,174,141
66,177,144
68,179,146
80,181,165
76,177,159
79,178,157
87,185,160
100,192,169
111,194,176
115,191,179
118,189,183
115,186,182
120,190,188
124,196,195
125,196,198
124,195,199
126,197,203
131,201,209
136,206,216
142,208,206
139,208,205
136,207,201
130,206,196
121,202,187
111,196,177
102,191,169
98,187,165
104,195,154
106,199,155
82,180,133
81,181,131
84,182,131
85,175,124
101,183,134
0,70,22
10,1,0
13,4,0
23,11,11
24,12,16
21,10,14
26,22,21
19,22,15
0,4,0
0,15,0
83,139,104
153,234,202
118,214,176
107,207,157
98,198,144
94,200,151
92,203,160
92,200,140
89,197,135
84,193,126
77,186,118
70,181,105
63,174,97
57,169,87
55,167,83
58,161,78
59,146,91
61,121,111
81,113,154
108,125,194
106,123,179
66,93,112
30,69,51
7,45,0
30,74,0
42,84,10
29,50,19
14,13,9
17,11,0
19,24,2
11,24,14
19,19,19
0,4,0
51,68,26
44,72,14
28,63,0
34,74,1
39,84,0
99,148,43
28,18,27
25,16,21
18,10,7
28,31,14
22,39,7
24,62,13
15,71,8
15,85,13
4,69,5
7,71,10
11,77,16
13,81,24
15,85,31
14,86,36
13,86,40
11,87,40
20,98,50
22,101,53
24,108,59
29,116,71
33,126,81
38,135,90
41,142,98
43,146,103
45,154,113
47,156,115
49,158,119
52,160,124
55,163,131
58,165,135
61,168,140
62,169,143
74,180,160
76,181,164
78,183,166
82,187,172
85,190,175
88,193,179
91,196,182
92,196,185
97,197,185
97,197,185
96,196,184
95,195,183
93,193,181
92,192,180
91,191,179
91,191,179
87,189,175
95,196,182
107,205,190
113,209,197
113,209,198
108,205,196
103,202,197
101,200,197
110,218,202
106,205,200
106,199,207
107,203,217
104,205,213
103,199,197
113,193,182
131,193,178
103,204,196
101,203,192
100,202,191
97,199,186
95,197,184
92,194,180
90,192,178
89,191,177
82,195,175
82,195,175
81,194,174
81,194,174
80,193,173
80,193,173
80,193,173
80,193,173
77,185,162
77,185,162
76,184,161
75,183,160
74,182,159
72,180,157
72,180,157
71,179,156
64,178,152
64,178,152
63,177,151
63,177,151
62,176,150
61,175,149
60,174,148
60,174,148
61,173,148
60,172,147
59,171,146
57,169,144
56,168,143
54,166,141
53,165,140
52,164,139
48,162,136
47,161,135
46,158,133
44,157,129
43,153,124
41,150,121
39,148,117
38,147,116
32,141,110
32,140,108
31,134,104
30,129,98
29,124,94
27,118,87
25,114,82
25,112,80
22,109,66
21,106,64
20,103,59
19,97,55
16,91,48
15,86,42
14,83,39
13,80,37
18,74,29
15,71,26
13,66,22
10,61,18
10,57,15
11,56,15
13,55,15
14,56,16
12,47,15
13,48,16
12,49,16
6,75,28
7,76,29
7,79,31
9,81,33
11,85,36
13,87,38
13,89,40
14,90,41
17,90,45
16,92,46
15,92,46
15,94,49
13,94,51
13,96,52
11,96,54
11,98,55
13,109,63
33,115,51
35,103,16
28,94,0
29,104,3
26,106,7
26,106,7
41,116,15
35,109,12
33,107,8
33,108,7
36,111,8
42,118,10
43,119,10
38,115,3
33,110,0
51,126,7
36,106,0
52,118,18
33,109,21
83,174,104
124,222,171
100,193,164
107,191,176
64,163,135
59,157,132
52,152,128
45,147,125
43,149,127
47,154,136
53,161,145
56,167,150
61,165,154
64,166,155
67,168,160
73,173,165
79,175,171
83,179,177
88,182,181
89,183,182
99,180,174
101,182,176
105,184,179
112,187,183
118,190,187
123,193,191
127,195,194
131,197,196
130,198,199
130,198,197
130,200,198
131,202,198
132,204,200
131,206,199
132,208,198
131,208,198
116,207,190
114,206,185
110,204,178
104,201,168
96,198,158
89,195,146
84,193,138
82,191,134
94,191,140
89,186,133
78,179,123
74,184,123
65,174,116
92,180,132
93,146,116
0,15,0
10,16,2
10,16,2
10,16,2
10,16,2
10,16,2
10,16,2
10,16,2
10,16,2
16,9,3
7,21,6
138,187,158
149,232,190
107,214,160
106,220,161
97,209,150
95,203,143
99,198,134
101,201,137
99,199,135
87,189,123
75,182,110
76,187,110
71,183,99
56,170,83
76,113,79
66,100,112
89,119,189
122,150,250
124,151,238
96,128,169
57,88,83
19,50,16
24,52,11
33,61,10
48,76,18
25,47,0
6,21,0
19,27,12
17,21,7
6,10,0
23,30,12
15,25,1
25,38,20
57,85,1
27,56,0
25,63,0
44,85,15
96,148,24
17,35,0
9,19,11
25,29,38
29,40,24
14,36,0
17,52,19
17,66,19
12,76,2
14,77,20
14,77,20
15,78,23
15,80,24
14,81,27
14,81,28
14,83,29
14,83,29
19,96,50
19,98,51
19,102,56
22,110,62
26,119,72
32,130,83
37,139,91
41,145,96
38,148,99
44,156,108
51,164,118
54,169,128
57,171,135
65,174,145
75,179,156
85,184,164
82,189,163
82,188,165
83,189,167
84,190,170
85,190,175
86,191,177
87,191,180
87,191,180
87,189,175
88,190,176
88,190,177
89,191,178
90,192,181
91,192,184
92,193,185
92,193,185
101,201,189
102,202,190
104,201,190
106,202,191
107,203,192
109,202,192
110,203,193
111,202,193
105,200,194
105,200,194
106,201,193
106,201,193
106,202,191
107,203,191
107,203,191
107,203,191
100,202,189
99,201,188
99,201,188
99,201,188
98,200,187
98,200,187
98,200,187
97,199,186
95,197,186
95,197,184
94,196,183
93,195,181
92,194,180
92,195,178
91,194,177
91,194,175
86,189,170
86,189,170
86,189,170
85,188,169
85,188,169
85,188,169
84,187,168
84,187,168
73,186,158
72,185,157
70,183,155
68,181,153
65,178,150
63,176,148
61,174,146
60,173,145
61,169,145
61,169,145
61,169,145
61,169,145
61,169,145
61,169,145
61,169,145
61,169,145
58,167,146
56,165,142
52,161,138
48,158,133
46,156,129
45,155,128
46,156,127
47,157,128
33,142,111
34,141,111
32,139,109
32,137,107
29,134,104
26,129,100
23,126,97
23,123,95
18,113,71
20,113,69
20,111,68
20,107,65
19,102,60
17,95,55
15,90,49
15,87,47
11,73,34
16,79,36
12,78,30
5,72,21
9,71,22
19,75,30
17,65,27
4,48,15
10,50,15
9,51,15
9,51,15
7,76,29
8,77,30
8,80,32
10,82,34
12,86,37
14,88,39
14,90,41
15,91,42
19,95,49
20,96,50
19,96,50
19,98,53
17,100,56
16,102,57
16,103,60
15,104,60
16,109,64
32,112,49
33,101,16
28,94,0
28,103,2
25,105,8
27,105,6
38,113,12
39,113,16
35,109,12
28,102,5
21,95,0
19,93,0
28,103,2
44,119,18
57,132,29
34,110,1
40,112,4
48,116,13
29,106,10
44,133,51
89,185,124
84,178,141
93,182,160
102,195,168
98,191,164
91,183,158
83,177,153
75,170,150
71,165,147
66,163,146
65,161,147
83,173,164
86,173,167
89,176,170
93,178,175
99,181,179
102,183,184
105,184,188
107,186,190
122,198,194
123,199,195
125,200,196
126,201,197
129,201,198
131,201,199
132,202,200
132,202,200
128,200,196
126,201,196
126,201,196
125,202,194
123,203,192
124,204,193
123,205,191
123,205,191
107,200,179
105,199,175
101,197,169
94,194,158
88,191,148
82,188,139
78,187,130
76,185,127
83,180,127
79,176,122
69,170,112
67,177,116
59,167,109
88,174,127
62,111,82
0,14,0
10,16,2
10,16,2
10,16,2
10,16,2
10,16,2
10,16,2
10,16,2
10,16,2
26,26,16
0,6,0
13,51,26
136,197,163
150,231,190
138,230,183
96,193,142
118,215,164
91,195,136
97,198,140
105,200,142
110,199,143
117,201,142
115,193,133
91,165,104
62,134,71
0,24,0
41,69,81
112,137,194
136,159,239
88,113,179
34,60,87
13,39,28
10,35,5
20,48,7
31,59,8
48,75,20
26,48,2
5,19,0
17,24,16
15,20,14
10,13,4
17,23,11
12,21,4
19,31,17
60,87,6
26,55,1
28,66,0
42,83,13
91,143,19
26,44,0
8,18,9
23,27,36
25,36,20
11,33,0
15,48,17
16,63,19
14,75,5
15,76,19
16,77,20
14,77,22
14,79,23
15,80,26
14,81,28
14,81,28
13,82,28
19,95,49
19,96,50
19,101,53
21,107,60
25,117,70
30,128,79
35,137,89
38,142,93
39,147,97
43,153,104
49,162,116
52,167,124
55,169,133
63,172,141
74,178,153
83,182,161
80,187,161
81,188,162
82,188,165
83,189,167
84,189,172
86,191,176
86,191,177
87,191,180
87,189,175
88,190,176
89,191,177
91,193,180
92,194,183
94,196,185
95,196,188
96,197,189
100,200,188
101,201,189
103,200,189
104,201,190
106,202,191
109,202,192
109,202,192
109,202,192
105,200,194
105,200,194
105,200,192
105,200,192
106,202,191
106,202,190
106,202,190
107,203,191
100,202,189
99,201,188
99,201,188
99,201,188
98,200,187
98,200,187
98,200,187
97,199,186
95,197,186
95,197,184
94,196,183
93,195,181
93,195,181
92,195,178
91,194,177
91,194,175
88,191,172
88,191,172
88,191,172
87,190,171
87,190,171
87,190,171
86,189,170
86,189,170
80,188,165
79,187,164
78,186,163
75,183,160
73,181,158
71,179,156
69,177,154
68,176,153
66,172,149
66,172,149
65,171,148
64,170,147
63,169,146
63,169,146
62,168,145
61,167,144
51,160,139
53,162,141
55,164,141
56,166,141
53,163,138
48,158,131
42,152,125
38,148,119
40,149,120
40,147,117
38,145,115
36,141,111
32,137,107
28,131,101
25,128,98
25,126,96
34,131,90
29,124,84
23,114,73
17,104,62
14,97,55
15,93,51
16,93,49
18,93,50
13,78,38
16,81,38
12,80,33
7,74,23
11,73,24
18,73,31
16,64,26
4,48,15
10,50,15
10,50,15
9,51,15
8,78,28
9,79,29
9,81,31
11,83,33
13,87,36
15,89,38
15,92,40
16,93,41
22,99,53
22,99,53
22,101,54
22,104,58
20,106,61
20,107,62
20,109,65
21,110,66
19,113,63
28,109,43
30,98,13
28,94,0
29,100,4
23,103,8
25,102,6
37,109,10
36,107,15
38,109,17
39,110,18
34,104,15
26,96,7
20,90,2
19,89,1
21,91,5
18,92,0
38,110,8
36,109,2
29,106,0
18,102,8
59,149,77
84,178,128
86,183,148
88,179,146
91,182,149
98,187,157
103,192,164
109,194,171
112,197,176
113,196,178
113,196,180
120,195,190
120,195,190
124,196,193
126,198,195
129,199,199
132,200,203
134,202,205
137,202,206
141,211,209
140,210,208
138,210,207
136,208,205
132,207,203
130,205,201
128,204,200
127,203,199
122,204,192
120,204,191
119,203,188
115,202,186
114,201,184
111,200,180
108,200,179
107,199,176
95,191,163
94,191,160
89,189,153
85,186,146
79,182,135
73,180,126
70,178,120
68,178,117
68,167,110
66,164,107
58,159,99
60,168,106
52,157,98
84,166,118
17,62,33
1,15,0
11,17,3
11,17,3
11,17,3
11,17,3
11,17,3
11,17,3
11,17,3
11,17,3
10,16,4
21,32,18
0,7,0
0,28,5
74,118,91
138,195,163
167,234,199
131,205,168
118,211,164
126,215,167
128,207,162
117,182,140
96,146,108
62,99,65
19,46,13
0,10,0
0,11,0
33,53,60
84,102,138
85,102,146
31,51,78
0,14,15
5,24,5
31,47,20
13,44,2
26,56,6
48,75,22
27,50,8
4,17,0
9,18,15
10,14,17
10,12,11
7,12,8
8,16,5
9,20,12
64,90,16
27,55,4
33,71,0
38,79,9
83,135,11
41,60,5
7,18,4
20,25,31
21,30,13
8,27,0
12,42,14
15,60,21
18,74,9
15,74,18
15,74,18
15,75,21
14,77,22
14,77,24
14,78,26
15,79,27
13,80,27
19,91,45
